cnt,pdate,title,description,org_link,link
57,2024-02-09 06:30:00,난치병 치료 vs 생명윤리 위반… 유전자 편집 시대,반면 <b>과학자</b>들은 '역사적인 순간'이라고 평가하면서도 유전자 편집 기술을 경계하고 있다. 유전자 편집... 시장 조사 기관 글로벌<b>데이터</b>에 따르면 전 세계 세포·유전자 치료 시장 규모는 2023년부터 연평균 51.6% 성장해... ,https://www.moneys.co.kr/article/2024020210385168969,https://n.news.naver.com/mnews/article/417/0000980788?sid=101
58,2024-02-08 20:32:00,'비대칭 온난화' 현상을 아시나요? 밤과 낮의 온난화 차이 큰 현상… 생태계에...,스웨덴 찰머스 공과대학 <b>과학자</b>들이 발견한 이 연구는 기후 변화가 모든 형태의 생명체에 미치는 영향에... 종 박사는 &quot;놀랍게도 기존의 비대칭 온난화 추세가 멈췄을 뿐만 아니라 최첨단 관측 기반 <b>데이터</b> 세트를... ,https://www.newsquest.co.kr/news/articleView.html?idxno=218063,https://www.newsquest.co.kr/news/articleView.html?idxno=218063
59,2024-02-08 17:40:00,[조용우 시사칼럼] 지구종말 시계 '자정'이 얼마남지 않았다,"미국 핵<b>과학자</b>회(BSA)는 &quot;지구 종말을 의미하는 자정까지 90초를 유지한다&quot;고 밝혔다. 핵의 위협, 기후 변화... 환경위기시각은 각 지역 및 국가별로 가장 시급하고 고려해야 하는 세 가지 환경 분야의 <b>데이터</b>를 가중... ",https://www.sisamagazine.co.kr/news/articleView.html?idxno=501458,https://www.sisamagazine.co.kr/news/articleView.html?idxno=501458
60,2024-02-08 17:02:00,‘부정확한 응답 걸러내고’… 생성형 AI 환각 현상 보완하는 접근법 3가지,2024년에는 LLM을 미션 크리티컬 비즈니스 도구로 만드는 이 방법이 널리 받아들여질 것으로 예상된다. * Jim Webber는 그래프 <b>데이터</b>베이스 및 분석 기업 Neo4j의 수석 <b>과학자</b>다.,https://www.ciokorea.com/news/324932,https://www.ciokorea.com/news/324932
61,2024-02-08 11:52:00,'자연 보호 운동의 아이콘'이었던 코뿔소 '수단',소속 <b>과학자</b> 수잔 홀츠는 BBC와의 인터뷰에서 “동일한 방식으로 북부흰코뿔소를 복원해 구할 수 있으리라... 관련 <b>데이터</b>를 살펴보면 연간 암시장에 유입되는 코뿔소 뿔 규모 추정치는 2013년 이후 가장 낮은 상태다.... ,https://www.bbc.com/korean/articles/cj74y3r19n8o?xtor=AL-73-%5Bpartner%5D-%5Bnaver%5D-%5Bheadline%5D-%5Bkorean%5D-%5Bbizdev%5D-%5Bisapi%5D,https://www.bbc.com/korean/articles/cj74y3r19n8o?xtor=AL-73-%5Bpartner%5D-%5Bnaver%5D-%5Bheadline%5D-%5Bkorean%5D-%5Bbizdev%5D-%5Bisapi%5D
62,2024-02-08 11:12:00,[이슈&amp;인사이트] 한국 교육의 서글픈 현실,되는 <b>데이터</b>를 이해하는 데에도 미적분은 필수다. 기계공학의 근본인 뉴턴 역학은 힘(벡터)이 전부라고... <b>과학자</b>와 대학교수들을 화나게 해 간단하게 적으로 돌려놓았으니 4월 총선에서 여당의 참패는 이미 정해진 것... ,https://www.ekn.kr/web/view.php?key=20240208028521764,https://www.ekn.kr/web/view.php?key=20240208028521764
63,2024-02-08 10:46:00,"독일, 전통 제조업 강국서 AI 강국 전환에 안간힘","또한, 미국 클라우드 서비스 이용도 민감한 <b>데이터</b> 처리에 법적 문제가 있어 사용하기가 쉽지 않다. 이에, AI 연구소에 930명의 <b>과학자</b>가 일하고 있지만, AI 붐을 따라가는 데 필요한 장비가 부족한 상황이다.... ",http://www.g-enews.com/ko-kr/news/article/news_all/2024020708262176437926aa152_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/2024020708262176437926aa152_1/article.html
64,2024-02-08 10:33:00,공포심이 부른 인포데믹…유사과학에 빠지지 않으려면,과학 지식도 진실을 향해 진화할 뿐 급박한 상황에도 불구하고 코로나19에 대한 정보 검증에 시간이 걸린 것은 <b>과학자</b>들이 게을러서가 아니다. 아무리 급해도 과학적 검증이 진행되기 위해서는 객관적 <b>데이터</b>가 필요하다.... ,https://www.hani.co.kr/arti/science/science_general/1127774.html,https://n.news.naver.com/mnews/article/028/0002676306?sid=105
65,2024-02-08 09:42:00,"[더벨][루키 바이오텍 in market]&quot;무르익지 않은 AI 신약, 해외진출·공동개발...","◇의사 출신 <b>과학자</b>, 암 치료 접근법 'AI'에서 발굴 김 대표는 서울아산병원에서 인턴과 내과 레지던트를... 검증한 <b>데이터</b>를 확보한 게 차별점&quot;이라 말했다. ◇국내 넘어 해외로, 자체 파이프라인 기술수출 성과 집중... ",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202402061329040760103325,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202402061329040760103325
66,2024-02-08 09:02:00,업스킬링을 통한 직원 재교육이 신규 채용보다 훨씬 나은 이유,"포레스터 리서치 수석 애널리스트 피오나 마크는 “예를 들면 5년 전 기술 <b>데이터 과학자</b>가 사용하던 기술의 1/3은 현재는 무용지물이다. 그 자리는 더 새로운 기술, 다른 기술로 대체됐다”라고 말했다. 이러한 빠른... ",https://www.itworld.co.kr/news/324785,https://www.itworld.co.kr/news/324785
67,2024-02-08 08:52:00,"천문연, 'SpaceAI 2024 컨퍼런스' 성료",빅<b>데이터</b> 기반 인공지능(AI)프로그램을 천문우주과학 연구에 활용할 수 있도록 하기 위해 연 'SpaceAI 2024... SpaceAI 프로그램은 과학기술 분야 전문가들을 위한 <b>과학자</b>(Scientist) 트랙과 일반 시민들도 참여할 수 있는... ,https://www.news1.kr/articles/5316048,https://n.news.naver.com/mnews/article/421/0007342622?sid=102
68,2024-02-07 23:44:00,&quot;AI로 천문우주과학 밝힌다&quot; 천문연 'SpaceAI 2024 컨퍼런스' 개최,"이중 <b>과학자</b> 트랙은 지난해 상반기 연구제안서 모집과 심사를 거쳐 최종 연구과제 10건을 선정, 공동 연구개발을 집중 수행했다. 이를 통해 현재 경희대, KAIST, AI팩토리 등 산학연이 협력해 빅<b>데이터</b> 및 컴퓨팅 자원... ",http://www.kukinews.com/newsView/kuk202402070311,http://www.kukinews.com/newsView/kuk202402070311
69,2024-02-07 22:01:00,지진파로 북한 지하 핵실험 잡는다,"호주 연구진, 자연 지진과 핵실험으로 인한 인공지진 구분하는 시스템 개발 호주 <b>과학자</b>들이 지하에서... 마크 호가드 호주국립대 지구과학과 연구원 연구진은 지진파 <b>데이터</b>를 활용해 기존 방식보다 지하... ",https://biz.chosun.com/science-chosun/science/2024/02/07/ODKEBFAZARDPZFSSNNT7A4FBEU/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0000969216?sid=105
70,2024-02-07 20:46:00,"호주 연구팀, &quot;지구 온난화 이미 1.5도 넘어섰다&quot;… 2030년까지 2도 돌파 전망",그러나 <b>과학자</b>들은 산업화 이후 온난화의 정도에 대해 여전히 합의를 이루지 못하고 있다. 미국 국립해양대기청(NOAA)의 2023년 <b>데이터</b> 세트를 사용한 최근 분석에 따르면 지구 온도는 1850년~1900년 평균보다 섭씨 1.... ,https://www.newsquest.co.kr/news/articleView.html?idxno=217985,https://www.newsquest.co.kr/news/articleView.html?idxno=217985
71,2024-02-07 18:36:00,"GS네오텍, 마키나락스와 '런웨이' 리셀러 파트너십...제조 분야 등 엔터프라이...",이번에 리셀러 파트너십을 체결한 마키나락스의 '런웨이'는 노코드·로우코드·프로코드 모두를 지원하여 복잡한 코드를 다루는 <b>데이터 과학자</b>는 물론 머신러닝과 친숙하지 않은 실무자도 클릭 기반으로 간편하게... ,https://www.aitimes.kr/news/articleView.html?idxno=30285,https://www.aitimes.kr/news/articleView.html?idxno=30285
72,2024-02-07 17:57:00,"[과학게시판] 천문연, 스페이스AI 2024 컨퍼런스 개최 外","스페이스AI 프로그램은 전문 <b>과학자</b>와 일반 시민 모두가 참여할 수 있으며 총 10건의 연구 과제를 선정해... 이번 협약으로 KISTI와 쿠웨이트는 빅<b>데이터</b> 역량 혁신, 에너지·환경 분야의 문제 해결 능력을 키우는 데... ",https://biz.chosun.com/science-chosun/science/2024/02/07/GT2A6T73CJFU3DZKK2MJHYCU6M/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0000969184?sid=105
73,2024-02-07 16:08:00,"DGIST-아산병원 공동연구팀, 혈관 질환 치료를 위한 새로운 가능성 제시! 혈관...",영상 <b>데이터</b>의 머신러닝 분석 기술과 분석 내용을 해석하기 위한 '반응-확산(Reaction-Diffusion)모델' 반응... 또한 PLVAP 단백질과 혈관 질환을 연구하는 의사 <b>과학자</b>인 아산병원 안과 이준엽 교수팀은 이번 연구에서... ,http://www.veritas-a.com/news/articleView.html?idxno=493524,http://www.veritas-a.com/news/articleView.html?idxno=493524
74,2024-02-07 16:05:00,"엘크 비슷한 몸집, 머리엔 길이 3.5ｍ 뿔…고대 사슴의 미스터리",이용한 <b>데이터</b>와 분석법은 오늘날의 기준으로 보면 굉장히 부정확하다”며 “단순히 사슴뿔의 길이만 측정한 것 등이 그러한 예”라고 과학잡지 뉴사이언티스트에 말했다. 이번 연구에서 연구진은 사슴뿔의 길이가... ,https://www.hani.co.kr/arti/animalpeople/ecology_evolution/1127657.html,https://n.news.naver.com/mnews/article/028/0002676204?sid=103
75,2024-02-07 15:50:00,"GS네오텍-마키나락스, AI 플랫폼 '런웨이' 리셀러 파트너십 체결",마키나락스는 이번에 리셀러 파트너십을 체결한 마키나락스의 런웨이는 노코드·로우코드·프로코드 모두를 지원해 복잡한 코드를 다루는 <b>데이터 과학자</b>는 물론 머신러닝과 친숙하지 않은 실무자도 클릭 기반으로... ,http://www.newsprime.co.kr/news/article.html?no=627659,http://www.newsprime.co.kr/news/article.html?no=627659
76,2024-02-07 15:02:00,칼럼 | 생성형 AI 드림팀을 구성하는 방법,AI 연구원 및 <b>데이터 과학자</b>는 특정 비즈니스 요구에 맞는 ‘최신 모델’을 개발하는 일을 맡는다. 또한 이들은 모델의 성능을 지속적으로 높이는 작업을 수행한다. 이들은 프로젝트의 두뇌 역할을 하며 성공 가능성이... ,https://www.ciokorea.com/news/324736,https://www.ciokorea.com/news/324736
77,2024-02-07 14:43:00,880억 지능이 살아갈 세상,"김상균 | 인지<b>과학자</b>·경희대 경영대학원 교수 삼성전자가 최근 출시한 갤럭시S24 스마트폰에 신기한 기능을... 그런데 통역을 하려면 외부에 있는 인공지능(AI) 플랫폼을 써야 할 테니, <b>데이터</b> 사용량이 늘어나 통신요금... ",https://www.hani.co.kr/arti/opinion/column/1127630.html,https://n.news.naver.com/mnews/article/028/0002676163?sid=110
78,2024-02-07 14:06:00,"DGIST-아산병원, 혈관 세포 구멍 조절 현상 규명···혈관질환치료 새 가능성...","서대하 교수팀은 단일 분자 추적 광학현미경 영상기술, 영상 <b>데이터</b>의 머신러닝 분석 기술과 분석 내용을... 또 PLVAP 단백질과 혈관 질환을 연구하는 의사 <b>과학자</b>인 아산병원 안과 이준엽 교수팀은 이번 연구에서 정상... ",http://www.kbsm.net/news/view.php?idx=422037,http://www.kbsm.net/news/view.php?idx=422037
79,2024-02-07 13:36:00,"GS네오텍, 마키나락스와 AI 플랫폼 '런웨이' 리셀러 파트너십 체결",이번에 리셀러 파트너십을 체결한 마키나락스의 '런웨이'는 노코드·로우코드·프로코드 모두를 지원하여 복잡한 코드를 다루는 <b>데이터 과학자</b>는 물론 머신러닝과 친숙하지 않은 실무자도 클릭 기반으로 간편하게... ,http://www.issuenbiz.com/news/articleView.html?idxno=37626,http://www.issuenbiz.com/news/articleView.html?idxno=37626
80,2024-02-07 11:28:00,"GS네오텍, 마키나락스와 AI 플랫폼 '런웨이' 리셀러 파트너십 체결","이번 리셀러 파트너십을 체결한 마키나락스의 런웨이는 노코드·로우코드·프로코드 모두를 지원해 복잡한 코드를 다루는 <b>데이터 과학자</b>는 물론, ML과 친숙하지 않은 실무자도 클릭 기반으로 간편하게 AI 모델을... ",http://www.itdaily.kr/news/articleView.html?idxno=220239,http://www.itdaily.kr/news/articleView.html?idxno=220239
81,2024-02-07 10:44:00,혈관 세포의 '구멍 조절 현상' 밝혀... 혈관질환치료 새 가능성 제시 [세상을...,"이에 서 교수팀은 단일 분자 추적(Single Molecule Tracking) 광학현미경 영상기술, 영상 <b>데이터</b>의 머신러닝 분석... 또한 PLVAP 단백질과 혈관 질환을 연구하는 의사 <b>과학자</b>인 아산병원 안과 이준엽 교수팀은 이번 연구에서... ",https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003000668&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://n.news.naver.com/mnews/article/047/0002421579?sid=101
82,2024-02-07 10:12:00,"GS네오텍, 마키나락스와 AI 플랫폼 '런웨이' 리셀러 파트너십",이번에 리셀러 파트너십을 체결한 마키나락스의 런웨이는 노코드·로우코드·프로코드 모두를 지원해 복잡한 코드를 다루는 <b>데이터 과학자</b>는 물론 머신러닝과 친숙하지 않은 실무자도 클릭 기반으로 간편하게... ,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=215444,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=215444
83,2024-02-07 09:58:00,"GS네오텍, 마키나락스와 AI 플랫폼 리셀러 파트너십 체결",마키나락스의 런웨이는 노코드·로우코드·프로코드 모두를 지원해 복잡한 코드를 다루는 <b>데이터 과학자</b>는 물론 머신러닝과 친숙하지 않은 실무자도 클릭 기반으로 간편하게 AI모델을 운영할 수 있도록 사용성을... ,https://www.hellot.net/news/article.html?no=86608,https://www.hellot.net/news/article.html?no=86608
84,2024-02-07 09:54:00,"GS네오텍-마키나락스, AI 플랫폼 ‘런웨이’ 리셀러 파트너십 체결",이번에 리셀러 파트너십을 체결한 마키나락스의 ‘런웨이’는 노코드·로우코드·프로코드 모두를 지원하여 복잡한 코드를 다루는 <b>데이터 과학자</b>는 물론 머신러닝과 친숙하지 않은 실무자도 클릭 기반으로... ,https://www.ddaily.co.kr/page/view/2024020709493858478,https://n.news.naver.com/mnews/article/138/0002166467?sid=105
85,2024-02-07 09:44:00,[#IT라운지] &quot;설 알바로 이틀 일하고 28만원 벌고파&quot;·카카오어린이집 '고용부...,리셀러 파트너십을 체결한 '런웨이'는 노코드·로우코드·프로코드 모두를 지원하여 복잡한 코드를 다루는 <b>데이터 과학자</b>는 물론 머신러닝과 친숙하지 않은 실무자도 클릭 기반으로 간편하게 AI모델을 운영할 수 있도록... ,http://www.newsworks.co.kr/news/articleView.html?idxno=742897,http://www.newsworks.co.kr/news/articleView.html?idxno=742897
